GeneNames,logFC,p_values
CETP,0.6,0.0336965772343829
MMP2,1.7,2.41937914436259E-05
LPCAT2,0.3,0.507545315441067
GNAO1,-0.1,0.67341090790666
OGFOD1,0.3,0.0979951606664142
SH3BP2,0.2,0.42974189255958
NOP14,0.4,0.0315456074684017
ADD1,-0.4,0.0175971876149525
L2HGDH,-0.1,0.596888923378989
TXNDC16,-0.4,0.227642056828646
RTRAF,0.6,6.20599810595664E-04
NID2,2.3,5.38841442644222E-08
GMCL1,0.5,0.0409201460335184
SF3B2,0.4,9.60946551515183E-04
KLHL42,-0.4,0.0557088984400777
GNAS,-0.1,0.234836141182901
DNM1L,-0.9,3.9511937953892E-05
PTHLH,-0.8,0.0263868692084621
PHACTR3,-2.2,2.92657069354981E-04
ERGIC2,,
TFAP2C,0.3,0.229363792722162
AURKA,1.9,5.61879010831834E-09
CASS4,0.1,0.565711212401163
PIR,0.2,0.739041269920639
AAMDC,0.6,0.00982493170764553
RFX2,0.5,0.134383045136662
SULT2B1,-0.5,9.88863608444302E-05
ALG6,1.1,5.77708909924431E-06
CNOT3,0.2,0.441570905769588
GP6,-0.4,1.68474188130413E-04
PTPN4,-1.3,8.85581442121788E-07
DDX18,0.8,9.56084867992288E-05
KHSRP,0.6,7.92290851316861E-05
GNA11,-0.5,0.00296312210211644
ASAP3,0.4,0.133045210075732
EDEM2,0.8,0.00436765280960718
DNMT3B,0.8,3.06588668116756E-05
REM1,-0.3,0.0655963894911648
TPX2,2.8,1.43033761929809E-09
FER1L4,0.1,0.55011892538986
PDRG1,,
EPB41L1,-2.6,4.04685711482796E-10
SLC15A1,-0.7,4.48763505038684E-07
DOCK9,-1.7,1.41556535855232E-05
ANKRD10,0.3,0.332534937099562
TGDS,0.6,0.0162656204253125
DOCK3,-2.4,6.46767772804339E-08
C3orf18,-0.5,2.7671894476919E-04
COQ9,-0.2,0.38202677216698
TMEM40,-0.2,0.16835983024664
KIF9,0.4,0.146182600623876
ARHGAP28,0.2,0.560291392875426
DEFB127,,
PPP1R13B,-2.0,2.0199544459994E-08
ATRN,-0.6,0.00240660432388892
SMOX,0.2,0.542249769846145
SIGLEC1,0.1,0.697971318738166
FKBP1A,0.3,0.336948851903675
NSFL1C,-0.3,0.0229447170164933
SLC4A11,-0.3,0.0625447816605626
C20orf194,-0.8,0.00421292316773675
ZNF343,0.5,0.00207013359254204
EBF4,0.3,0.220667728775396
CPXM1,2.6,1.16794045997796E-07
MAVS,0.4,0.0321222179256545
LZTS3,-1.9,8.5369799302502E-11
F11,-0.3,0.0867015799877837
XRN2,1.0,2.40204134417071E-08
KIZ,0.5,0.153182315755707
DYNLL1,-0.3,0.0376801691587833
TESC,-0.5,0.17273489879188
SNX5,0.5,6.97273889075037E-04
SIRPG,0.5,0.10773337589559
MAPKAPK5,0.5,0.0205621113469649
P2RX7,0.4,0.444308273859937
ESF1,0.1,0.830092054397742
RBBP9,0.7,0.0035883769056118
ANAPC5,0.1,0.515074051139267
SLC23A2,-0.6,0.00606582682087358
SLC8B1,0.2,0.197194293462389
DZANK1,,
KDM2B,0.5,0.0210553037401284
CFAP61,-0.3,0.0175734998049365
LHX5,-0.5,0.00225784986243225
TASP1,-0.3,0.353934186570838
OAS1,1.3,1.95528473260867E-04
GCN1,0.7,5.46592484512061E-05
PXN,0.8,5.54372138391974E-04
SIRT4,-0.5,0.00714400113020495
RPH3A,-3.4,7.66287627009597E-09
KIF16B,0.1,0.681715091356092
TRMT6,0.8,0.00201883540034149
CHGB,-2.9,2.44225078578738E-07
PEBP1,-0.7,4.03293374776156E-06
TBX5,0.5,0.134085232252083
BRAP,0.1,0.854239199002834
ERP29,0.3,0.142701555824733
NOS1,-1.2,0.0015822612056985
FUS,0.8,1.735211301916E-04
IGBP1,-0.1,0.656895840966475
FXYD5,0.8,0.0143154378371371
ZNF302,0.4,0.160349531023055
GRAMD1A,,
HEPH,-0.9,0.0551229441265674
CDIP1,-1.4,3.58463624227652E-09
KCNH4,-0.8,1.14518946256984E-07
GANAB,1.2,7.08026479389566E-08
GMIP,0.7,1.57360691214182E-04
RBM41,-0.5,0.00691517533048397
BIRC5,3.4,6.76478127972489E-12
LAG3,0.5,0.00196217350029337
MLF 2.00,-0.2,0.136362841911127
OTUB2,0.2,0.385985213863038
DDX24,-0.7,2.27074862878482E-05
ZBTB25,0.8,2.37759270713218E-06
NECAP1,-1.0,1.19481848803443E-05
ARHGAP4,0.1,0.772367292204909
ANKRD24,-0.8,7.96779145303975E-05
DHX32,0.2,0.156290664199559
RCOR1,0.5,0.0782853761616596
GPATCH2L,-0.3,0.286705613507256
LTBP4,0.4,0.19187683811986
BLVRB,-0.3,0.428987487024274
SLC9A1,-0.1,0.504309951107823
SPTLC1,0.5,0.0142789625037849
PAPOLA,0.5,0.00127142250159815
CCNK,0.3,0.212282482265208
PCBP4,-0.1,0.752566168269712
RGS1,1.4,1.4019133855574E-04
YPEL3,-1.1,5.5149493636282E-06
MRPS33,0.5,0.00931029018155861
NDUFB2,-0.1,0.660182209277291
NUDC,-0.2,0.359947667558489
MAEA,0.3,0.114995232210141
ICAM1,1.1,0.00300134824584038
STRN4,-0.1,0.558662210994881
IRAK3,0.9,0.0462465023224539
LYZ,2.5,2.51720368728281E-05
SI,-0.1,0.165153965087726
MUL1,0.3,0.0215438018720029
TFAP4,,
PDCD7,0.1,0.725174303676898
SPG21,0.8,1.72575462817631E-06
FETUB,0.1,0.290344764838088
P3H2,1.2,0.00108086805508573
THPO,0.1,0.616618243401484
CHRD,-0.8,5.20653597305724E-04
RAB11FIP3,-0.1,0.71502324860546
GNPTG,-0.5,0.0144047389703638
ZNF268,1.1,2.21443420589502E-05
GOLGA3,-0.1,0.586951518349918
PABPC4,0.5,0.00407468542506679
CERS4,0.2,0.451503178761774
MCOLN1,-0.2,0.300212674344758
USP48,-0.6,0.0267537543114302
EFNB1,0.1,0.500630365740187
PDPR,0.5,0.00204952201381928
AARS1,,
GLG1,0.3,0.174935122240364
KIF4A,3.1,5.20770553314021E-12
TNRC6A,0.5,0.039034108166064
PLEKHG2,0.5,4.27215107339849E-04
DLL3,1.0,0.048476034964605
NAT14,-0.4,0.0298305641422007
EXOC1,0.4,0.0963061280434139
RBM27,0.1,0.800497887638946
POU4F3,-0.1,0.284710616940916
OSBPL8,0.5,0.034812354891427
DTX2,-0.4,0.0278991260921109
NLRC4,0.3,0.258945604039076
PUS7,0.7,0.0356454094062072
LAMB4,0.2,0.302389015538486
NRCAM,-0.6,0.123438308245475
LAMB1,0.8,0.0793773105868184
SLC26A4,-0.8,0.00776312250928563
SLC26A3,-0.2,0.020975917803095
DLD,0.1,0.45782798196931
WDR7,-1.6,4.39617248842879E-10
TXNL1,0.3,0.149620627017615
IL5RA,0.4,0.0430619218588998
ABCC6,-0.1,0.719567780758663
CMTM6,1.2,2.28769212627166E-08
ITGA6,0.7,0.0133351294120575
RAPGEF4,-2.0,4.09143487127465E-04
MAP3K20,0.7,0.0219790450673803
SMPX,-1.2,1.28560081907294E-04
FH,0.1,0.802385266920196
SEL1L3,0.7,0.207418028129354
TF,-0.9,0.212417360380186
CDV3,0.6,0.00181516733323917
MYO15A,-0.3,0.027969734587769
ALKBH5,-0.3,0.061397788509203
APOH,0.2,0.35626667788278
NLRP1,0.3,0.516574276970913
PITPNM3,-2.7,1.45583447011325E-07
SPAG7,-0.3,0.10496575911037
ORC6,0.5,0.0317692341926739
ZFHX4,0.3,0.530664302965444
SLC17A6,-3.5,1.20188097257267E-05
CPA1,-0.2,0.0385954691886688
ZC3HC1,0.9,5.00220207142361E-09
ESR1,-0.1,0.537379696482687
RGS17,-0.7,0.0286603116001566
ANGPT2,1.6,6.08930640557736E-04
TMEM101,0.2,0.515210852791638
CD200,-1.9,5.92469557155373E-08
CCDC80,0.9,0.0504779431524118
CMA1,-0.1,0.466222221410641
PSME1,0.7,1.53456569151909E-04
PPP2R3C,0.3,0.323987266363132
MYH7,0.4,0.0401128688951414
CEBPE,-0.5,0.00635160869507404
SLC7A8,-0.4,0.0746682851589754
OSGEP,0.2,0.382471430938344
SLC22A17,-1.2,1.7029061113618E-05
SCFD1,0.1,0.50085060915177
G2E3,0.3,0.178672364814877
HECTD1,-0.5,0.010925986109933
HNRNPC,0.2,0.240623342260822
RPGRIP1,0.1,0.775346673072533
SUPT16H,0.6,0.22090268540612
TOX4,-0.1,0.64483537019173
GEMIN2,0.3,0.160009716655381
TGM1,-0.4,0.00156735871763904
TINF2,0.3,4.59453992318612E-04
DAZL,0.1,0.282008507325318
TBL1Y,-0.3,0.105126464775822
SEMA6A,0.5,0.0440991841148585
TRPM7,0.5,0.0417944429650907
TYRO3,-1.0,7.0577370196558E-04
WDR76,0.8,0.00892116745744332
SNAP23,0.8,0.00921367042236638
TBX15,0.9,3.82896058373648E-04
PHGDH,0.1,0.809870618785229
COL9A3,1.1,0.0450924810839971
EZR,0.1,0.785831233629024
MYL6,-0.2,0.197803920180183
AGO1,0.4,0.0246005259572633
CLSPN,0.8,0.00182400800677685
RFFL,0.7,0.0268397613613542
UNC13D,-0.3,0.0537392809990816
MFSD11,0.8,1.69578193438314E-06
DPYSL2,-0.4,0.025883117062326
TGFB2,1.1,0.0024506835934533
GPATCH2,1.0,2.55203887135666E-06
NUP50,-0.2,0.353607677826485
CDC45,1.5,1.68078681887927E-06
COMT,0.2,0.228488492062933
ADA2,0.4,0.208933972623374
VNN 3.00,0.1,0.426060424052414
ECHDC1,0.2,0.582254968344649
LRRFIP2,-0.4,0.125633045696167
SEC22C,0.1,0.650229974823403
XYLB,0.3,0.0574572040969836
HDAC6,0.2,0.14722421178456
OR1I1,0.2,0.231266546939298
GABRP,0.3,0.313505446798972
KRT31,-0.7,4.68932561159748E-04
CDC6,0.9,0.00149339388903118
UPRT,0.2,0.484560735975799
CDC23,0.6,0.0164621373264277
AAAS,0.2,0.145408646988152
CBX5,0.2,0.558131813913035
FMO2,-0.2,0.590641413409993
SUCO,1.2,6.75378779572648E-08
MSH2,0.4,0.131022796399638
MAP3K1,1.7,5.02248467111636E-06
HOOK2,0.2,0.534061413757185
NXPE1,,
ARCN1,0.3,0.0616017641864398
EPB41L4B,-1.8,5.20957976225663E-06
TMEM38B,1.1,1.46605194795682E-05
PSMD5,0.4,0.138103001283291
PTGS1,1.3,4.88280880216851E-04
NUP188,0.5,0.0129885950294217
CRAT,-0.1,0.782143132275858
SH2D3C,-0.9,9.28470955067077E-06
NANS,0.3,0.31383111635847
TBC1D2,0.1,0.745293150364056
WHRN,-0.9,1.53433174728187E-05
PDE6C,-0.1,0.28993708086213
CWF19L1,,
SEMA4G,-0.5,0.11396765023979
BTAF1,0.1,0.618631509418386
IKZF5,-0.5,0.0508375827546417
BLNK,1.1,0.0223876787002164
TLL2,,
TDRD1,0.2,0.33164976956483
SORBS1,-0.7,0.05294315202581
CRTAC1,0.3,0.426083047192361
BAMBI,1.3,0.0146597908297507
IL11,-0.3,0.0747077893026321
MYO3A,,
WAC,-0.6,6.66088372651332E-04
CREM,-0.3,0.28350704874271
SMIM24,,
HIVEP1,-0.1,0.824654650958038
TREM2,1.0,0.00203310195095662
KCNK16,-0.3,0.00203171783778776
CRISP3,,
FKBP5,1.3,7.67470331489739E-05
SRPK1,-0.4,0.0344660462097262
BRPF3,-0.5,0.0115180563502709
MRPS18A,0.6,0.0197591854577704
PGC,-0.2,0.209681509210538
TMEM14A,-0.8,5.02905618361337E-04
EFHC1,1.0,8.768453186768E-04
HSP90AB1,-0.3,0.0503667238042637
MLN,,
CDC5L,-0.2,0.229542429216192
ITPR3,0.5,0.120176248094342
ZNF184,-0.1,0.823576496819517
DSP,0.1,0.719567780758663
SIRT1,-0.3,0.139084284036928
HNRNPH3,,
IFT74,0.5,0.125635092425365
JAK2,0.2,0.434795621655038
IL12RB1,-0.3,0.120366173728669
ABL1,0.8,9.58039322051555E-07
ACOT7,-1.5,3.30029318768983E-07
SH3GLB1,0.5,0.0526065430236356
CDC7,0.5,0.122110763961197
SYDE2,-0.1,0.406844201610818
PCSK5,-0.2,0.80295856577745
SCD,-0.2,0.421408995135141
TMED1,0.4,0.151302494566918
ABLIM1,-0.9,0.00314975718857381
ERMP1,-0.4,0.0401575553542048
RAB18,-0.2,0.261479242600011
NRP1,2.0,5.40296738835676E-06
PRTFDC1,0.8,0.00120613348601189
PALMD,0.5,0.0367467039305041
TSPAN15,,
MACROH2A2,0.3,0.251475479220979
MAST3,-2.1,1.32404478137239E-06
MZF1,-0.3,0.300924209890387
OCEL1,-0.6,0.0210553037401284
MYO9B,0.6,9.8948327723077E-05
KCNK6,0.3,0.0182704221295099
CATSPERG,-0.1,0.50673908983589
PSMD8,0.4,0.01612005733268
STX1B,-1.8,2.7319154518413E-09
HSD3B7,0.5,0.0123308604363501
SETD1A,-0.2,0.187578229672571
BCL7C,0.6,0.00177791894326142
MAGEB2,-0.1,0.562949463870741
EFNA2,0.6,0.0890654626295904
CIRBP,-0.1,0.631122101482652
ATP5F1D,-0.4,0.0668135251473775
CBARP,-0.3,0.158400165348726
PRKY,0.2,0.579758685846061
IGFALS,-0.4,0.00338476897041751
HNRNPM,0.9,1.966159536005E-07
MARCHF2,-0.4,0.196029559513717
NDUFB7,,
TECR,-0.2,0.230347695293544
CDC34,0.1,0.703198087988568
MTAP,0.5,0.204816694088301
MISP,0.1,0.643517536374072
CEP170B,-1.5,1.23134918075165E-11
POLR2E,0.4,0.00453782949063191
POLRMT,-0.2,0.188913692334315
HCN2,-1.0,1.17008483815988E-07
CDHR5,-0.5,3.7880668397982E-05
IZUMO4,-0.3,0.270601358599208
RASSF7,-0.5,1.49822829519557E-04
GADD45B,-0.8,0.0669184733030627
PALM,-1.7,5.64348091227768E-07
MADCAM1,-0.6,0.00106799668855801
IGF2-AS,-0.2,0.249610697469379
MKNK2,-0.7,0.0129969915963339
ARVCF,-0.3,0.0296495024093926
TRMT2A,,
RANBP1,0.6,0.00518889049857488
ZDHHC8,-0.1,0.577902363875616
KLHL22,-0.3,0.0553195380918102
MED15,0.1,0.597358101614107
SERPIND1,,
SNAP29,-0.1,0.595394274405047
CRKL,0.1,0.612559483830357
MMP11,0.4,0.274008331540542
CECR2,0.1,0.738349940510036
SMARCB1,0.1,0.491204455875422
P2RX6,-0.2,0.0189839962921404
DERL3,-0.4,0.00597628553492214
SLC7A4,-0.3,0.0152957874260809
BCL2L13,0.3,0.0766032556266105
OSM,-0.2,0.647944455287056
CABIN1,,
TBC1D10A,-0.4,0.0210208996432906
SUSD2,0.5,0.202223735245277
SF3A1,0.3,0.0289412936446193
GGT5,0.3,0.194201601329295
RNF215,,
SEC14L2,-0.4,0.228030407641194
SEC14L3,0.1,0.606763992636143
SPECC1L,-0.1,0.600333965749607
PPIL2,0.1,0.327385020333029
UPB1,-0.6,0.00147229981010891
YPEL1,-1.3,8.53474559558033E-06
PES 1.00,0.5,0.0103953590550803
MAPK1,-0.6,0.00406576717577043
GGT1,-0.2,0.139146530406188
PRODH,-1.3,1.12406479981598E-04
PPM1F,-0.2,0.2215223459067
SLC35E4,-0.3,0.168857223147259
TOP3B,0.3,0.141688625974757
CRYBB3,-0.3,0.0278042336483265
CYTH4,0.6,0.00206960943480739
ESS2,-0.1,0.671722879981931
CRYBB2P1,-0.6,0.0555818908668871
MFNG,1.3,1.92997572791508E-05
CARD10,0.5,0.0996912258565984
LRP5L,0.2,0.215394616781193
SLC25A1,0.9,4.12940791518588E-05
GRK3,-2.6,2.31492840801383E-09
PLA2G3,0.2,0.372875285393377
LGALS2,-0.6,0.0052345141586217
GGA1,0.2,0.124657547329317
HIRA,-0.5,0.155426327478214
SH3BP1,,
SEZ6L,-1.2,0.0178010695368777
LGALS1,0.9,0.00727563275910864
HPS4,,
PIK3IP1,-0.4,0.108188500702357
SRRD,-0.1,0.54025907925997
PATZ1,0.6,0.0550608084077379
TRIOBP,0.2,0.378406213279586
TFIP11,-0.2,0.420777606508767
GCAT,-0.5,0.00747428595218344
CRYBB1,,
ANKRD54,-0.2,0.144966619652283
SNU13,,
MICALL1,0.6,7.32801154767435E-04
POLR2F,0.6,0.00465069243931552
SOX10,,
CCDC134,-0.2,0.315425274339547
DEPDC5,-0.3,0.0418649364764868
PICK1,-0.9,2.66076896067971E-04
TTC28,1.1,8.59778217074476E-06
SLC16A8,-0.6,8.7150024015294E-05
CENPM,1.0,2.51208812401355E-04
SEPTIN3,-1.7,5.72638235724365E-05
SLC5A1,-0.2,0.0670547024799995
TPTEP1,0.2,0.636904254204873
SLC5A4,0.2,0.151782277869195
KDELR3,1.5,2.68537430828926E-04
DDX17,0.2,0.17043301004279
DMC1,0.1,0.547898862222182
TCF20,-0.5,0.00338134586162146
HSCB,0.3,0.152593862208219
CBY1,,
TOMM22,0.4,0.319540777668215
RSPH14,-0.5,0.0133384091537286
RTCB,0.3,0.082117043135482
JOSD1,-0.5,0.021092025392408
FBXO7,0.3,0.221672593155788
GTPBP1,,
POLDIP3,0.4,0.0192219096394759
RAB36,,
TIMP3,0.3,0.319631998014136
PPP6R2,-0.4,0.0256226466249723
SBF1,-0.7,0.00173943395477068
SUN2,-0.4,0.027233472824002
CYB5R3,,
DNAL4,-0.3,0.0876374188212308
C22orf31,-0.1,0.648847437720985
MIOX,0.1,0.5433960504731
LMF2,0.2,0.186424591779163
RHBDD3,0.2,0.190443301484176
PACSIN2,,
TTLL1,,
RASL10A,-1.2,0.00347694264678196
AP1B1,-0.1,0.605598864178296
HMGXB4,0.3,0.0969371809590515
TOM1,-0.4,0.0148756416654843
NEFH,-2.3,2.36399560965261E-06
BIK,0.3,0.0360121161615173
HMOX1,1.8,1.88311556379515E-04
MCAT,-0.5,0.0242847113871892
THOC5,0.2,0.331009089734558
MCM5,2.0,7.95905102899525E-10
ARSA,0.2,0.368487150682266
TSPO,1.7,3.04833443516014E-08
RASD2,-1.8,1.45760158577146E-06
TTLL12,-0.2,0.348893655231956
CBX7,-2.2,1.92159626167494E-09
PDGFB,,
CABP7,-0.7,0.151913608342819
RPL3,0.2,0.25062638522979
ZMAT5,,
RBFOX2,-1.2,1.06410780351489E-07
SYNGR1,-2.3,7.00573254449373E-12
TAB1,0.2,0.3257007264981
ASCC2,0.5,0.0149411157729706
MTMR3,,
MIEF1,0.2,0.177394080638772
APOL4,0.7,0.017740746949151
PNPLA5,-0.1,0.473201439540795
APOL1,0.2,0.517902396032605
PNPLA3,0.1,0.72807092958574
MYH9,0.5,0.0399391311238318
CACNA1I,-2.0,4.19288203993699E-11
SAMM50,,
TXN2,-0.2,0.468495461450979
FOXRED2,0.1,0.569002732142141
GRAP2,-0.3,0.0417521093328427
EIF3D,0.7,6.39026705544659E-05
TNRC6B,-0.7,0.0134371470984233
IFT27,-0.1,0.715290197530488
PVALB,-3.9,1.09116047557594E-11
KIAA0930,-0.6,0.076426887053473
NCF4,0.8,7.84133876835982E-04
CSF2RB,1.1,5.83004394500564E-04
SLC25A17,0.5,0.0306117334313413
UPK3A,-0.3,0.0166314671981414
FAM118A,-0.3,0.183359685326047
KCTD17,-0.6,0.00149822096847048
ST13,0.1,0.769441410092089
IL2RB,0.7,1.40738162976869E-04
RBX1,-0.1,0.750111809881017
EP300,0.1,0.660772133867446
L3MBTL2,-0.2,0.0259669173246113
CHADL,-0.4,0.317504814809599
RANGAP1,-0.6,6.60047838872792E-05
ZC3H7B,-0.8,0.00138988931177662
PHF5A,0.3,0.154096019450137
ACO2,-1.0,1.21686527120785E-06
POLR3H,-0.7,1.12267933925927E-04
TRMU,-0.4,0.00967395012868781
PMM1,-0.6,0.00251271981185574
DESI1,-0.9,1.78413766772814E-06
CERK,-0.7,6.61888281356911E-05
BRD1,,
ZBED4,1.3,1.00376352357709E-07
MLC1,-0.3,0.33617190387177
HDAC10,-0.4,0.0453080098357193
KCNK10,-0.8,0.00216633355186944
ABHD4,0.7,5.8416245129777E-04
KHNYN,,
FKBP3,-0.4,0.117655034991753
SDR39U1,-0.1,0.610475269763287
CTSG,,
GZMH,0.2,0.272407508850823
GZMB,0.4,0.0296028387893146
RBM23,0.2,0.104353643237819
PRMT5,0.7,2.94444916397548E-04
COCH,-0.1,0.790627633409155
AP4S1,-1.1,2.30548350416163E-04
POLE2,2.3,5.2408538357879E-12
VCPKMT,-0.8,0.00702805013753585
SOS 2,0.3,0.0962767262109469
CDKL1,-0.5,0.163524942780889
NIN,0.2,0.349489613932331
PYGL,1.9,1.35921071704457E-06
TRIM9,-0.1,0.89401460149686
PSMC6,,
GNPNAT1,,
DDHD1,-0.6,0.0574770311592991
CDKN3,1.9,5.33471832534812E-08
CNIH1,0.5,0.0256713455702973
CGRRF1,-0.3,0.287336228960299
ATP6V1D,-0.9,1.55365865272988E-04
CCDC198,-0.2,0.0841385726927871
PLEK2,0.7,1.48366442285788E-04
PIGH,-0.1,0.569430634453074
LRRC74A,-0.3,0.0501962796325831
PSMA3,0.5,0.0152292600013068
VTI1B,-0.7,0.00119880923716996
TIMM9,0.1,0.535921539609888
GSTZ1,0.3,0.348389595956378
KIAA0586,0.3,0.0817449866666605
TMED8,-0.8,1.03138936734455E-04
SAMD15,0.6,0.153601838521996
AHSA1,-0.5,0.00994649695776957
DAAM1,-0.8,0.00568455274519028
ISM2,-0.2,0.166497059146849
SPTLC2,-0.7,0.0410681003880381
RIN3,0.6,0.0316425833042043
LGMN,0.4,0.205067661235862
ALKBH1,0.4,0.0115370158803597
SNW1,0.2,0.30709152855793
CHGA,-1.8,1.02374672405235E-06
ITPK1,-1.3,1.16139497137462E-07
DHRS7,0.5,0.0292376864273393
PPM1A,-1.5,3.2900808110288E-07
SIX4,,
GALNT16,-1.2,7.43937243464706E-04
ASB2,-0.5,0.0149160124324417
CEP128,0.9,0.00306420503654713
ERH,0.3,0.0543792599532038
HIF1A,0.5,0.00526788219521885
SUSD6,,
SRSF5,,
SLC10A1,,
EIF5,-0.6,0.00490398745890025
SLC8A3,-1.2,0.00177791894326142
DICER1,-0.1,0.838689621256518
ZFYVE21,-0.9,3.9786647395903E-04
MTHFD1,0.5,0.0127074279486402
TCL1A,0.1,0.573905468466787
ZC3H14,-0.1,0.832425921928396
TELO2,,
PCNX1,-0.5,0.0525077983240351
GSKIP,-0.9,0.00207760206830425
VRK1,0.3,0.260565170365726
PAPLN,-0.6,0.359441776050672
RPS6KA5,-1.4,4.37327338056262E-06
PPP4R3A,0.4,0.0161129953590672
C14orf93,0.9,6.78054410667134E-06
PSMB5,0.2,0.179814351192368
YY1,-0.8,1.31294225602109E-06
ACIN1,0.3,0.0824753491611984
CCNB1IP1,0.4,0.195285778990248
TRIP11,0.3,0.105789547007345
APEX1,0.8,2.94365284818086E-06
PABPN1,-0.1,0.823876312103921
EFS,2.0,3.88180593210021E-07
ARHGAP5,-0.7,0.0128593784534753
CINP,-0.9,1.58376707847483E-06
DHRS2,-0.3,0.0342539311421233
SRP54,0.4,0.0459799650701382
CPNE6,-1.5,4.8071949967435E-10
CHD8,,
PCK2,0.4,0.0273609323660488
PRORP,0.2,0.0934399774423895
DCAF11,-0.3,0.0450629166526919
NFKBIA,0.5,0.0752734232751576
EMC9,-0.2,0.418753514216739
BRMS1L,-0.9,7.86096220331105E-05
REC8,0.9,0.00272430171758202
TM9SF1,0.8,1.75806411327451E-05
SEC23A,0.1,0.865477352139468
GMPR2,0.1,0.63397216564849
PNN,0.3,0.120891704857321
RABGGTA,-0.3,0.0781626193373622
NFATC4,,
PLTP,0.8,0.0182513097826718
PCIF1,0.1,0.538943218893398
GSS,,
MMP9,1.3,0.00289208141414572
VSX1,,
TRPC4AP,0.1,0.270474665083257
PYGB,0.3,0.263889968747468
ABHD12,,
PROCR,1.0,0.0490153523723408
GINS1,1.5,3.22005471110306E-05
NINL,0.5,0.0507495266817538
CD40,0.5,0.00174273253924246
UQCC1,-0.4,0.00187289469562884
ZMYND8,0.3,0.15777991138219
SGK2,0.1,0.51235937519095
IFT52,0.6,1.34450276203011E-04
MYBL2,0.7,0.00271953236870461
R3HDML,,
HNF4A,-0.5,0.0226063129875081
NDRG3,-1.5,9.85362315687932E-10
SLA2,,
NFATC2,0.5,0.09602901533491
RIMS4,,
PABPC1L,2.1,9.79238342965066E-07
STK4,0.3,0.0411208655158214
SALL4,0.1,0.662846180055633
ADNP,0.8,0.00209562045843639
PFDN4,0.5,0.0502648911831985
DOK5,-0.3,0.621331793103947
CSTF1,0.8,4.95885953187606E-05
BMP7,0.7,0.102410666413379
RAE1,0.5,0.0258116719438212
TPD52L2,0.2,0.283110784377323
DNAJC5,-1.2,4.33323403437475E-07
NELFCD,0.5,0.00353844248453847
CTSZ,-0.1,0.878467644192572
PRPF6,0.1,0.479763772962856
TUBB1,0.1,0.297529053141048
PRELID3B,0.7,2.44119699579134E-04
HRH3,-0.3,0.28378580668319
MTG2,0.2,0.155158196778601
PSMA7,0.2,0.265710680721285
SLCO4A1,-0.5,0.188509647332904
NTSR1,,
MRGBP,0.7,8.36926949858326E-04
TCFL5,-0.3,0.251190525277954
DIDO1,0.3,0.0601721322879115
GID8,0.1,0.621310403656834
SLC17A9,,
NKAIN4,0.3,0.643099467438698
ARFGAP1,0.1,0.605868001651845
AVP,-0.2,0.0925186404575875
COL20A1,1.2,0.0217554951986164
CHRNA4,-0.5,3.90935624869557E-04
EEF1A2,-1.9,1.60607736167864E-04
PTK6,,
GMEB2,-0.1,0.221188910939584
C20orf27,,
SPEF1,-1.3,1.06957044972399E-04
CDC25B,0.7,0.00754559129683904
ISM1,-0.7,0.0029788877859377
RNF24,0.8,2.30678824240052E-04
ARFRP1,-0.3,0.0186006797274953
NDUFAF5,-0.5,0.0414599322599767
SEL1L2,0.1,0.749215078532091
TRIB3,0.9,0.00164650864279935
RASSF2,0.9,0.0114129307275682
CSNK2A1,0.3,0.0377369557499756
SLC52A3,-0.1,0.604091437421368
RPS10P5,0.4,3.42374865581271E-04
ANGPT4,,
RSPO4,-0.5,0.00784078454238988
CDS2,-1.1,2.00916500968116E-05
PROKR2,,
HM13,0.4,0.0906291031159288
SNPH,-2.0,1.07160015618612E-09
MYLK2,0.1,0.503433373126752
SIRPB1,0.3,0.19555440218528
SEC23B,0.7,4.12631575275478E-04
FERMT1,1.4,0.00155754136167232
HAO1,-0.1,0.726991467770153
PDYN,-0.9,0.0123075438528712
CCM2L,-0.4,0.0460792770247119
PLCB4,-2.0,1.40487762329294E-05
MYL9,0.6,0.118390116595614
HCK,0.7,0.0223876787002164
TM9SF4,0.2,0.325035135960691
TLDC2,-0.3,0.00874244809865022
CRNKL1,0.1,0.723699020734553
POFUT1,0.2,0.135281935139588
SAMHD1,0.5,0.0372288800648785
PAK5,-2.4,5.60039965670344E-09
KIF3B,-0.7,4.65126845671548E-04
MROH8,0.2,0.226802936517218
MANBAL,,
IDH3B,-0.1,0.643578857014009
MAPRE1,1.1,1.43033761929809E-09
JAG1,1.8,3.11674265816248E-07
CDK5RAP1,0.1,0.588294390440527
SNTA1,-1.4,2.11067846374998E-06
OXT,-0.1,0.593768982225135
TTI1,0.5,0.00581156810747075
E2F1,-0.1,0.734114318809784
RPRD1B,0.8,0.00110811306057083
PXMP4,0.4,0.00765175720615757
CHMP4B,-0.5,0.0319722037532075
BPI,0.2,0.347445588536202
CST9L,0.3,0.0574067902902973
SLC32A1,-2.9,7.60597908749349E-12
CST3,-0.4,0.132032092916657
ASIP,,
CST4,0.1,0.668245401826248
ACTR5,0.5,0.00101862586049524
WFDC2,-0.5,0.00160388519407469
PPP1R16B,-3.0,2.00554939303283E-10
SPINT3,0.1,0.793318727467149
FAM83D,2.1,6.01042926191069E-08
EPPIN,0.4,0.16267474765886
DHX35,0.6,0.00208354197815621
DNTTIP1,0.7,0.00488264638136593
MAP1LC3A,-1.2,3.19810711652318E-09
