GeneNames,logFC,p_values
UBR5,1.0,3.63234426482103E-07
GSDMD,-0.3,0.153219988443729
GFUS,0.2,0.428916898339051
PYCR3,-0.5,0.00520266765357802
EEF1D,0.3,0.213803982092964
ANXA13,0.2,0.41846201601439
SQLE,0.7,0.0146298519889011
SH2D4A,-0.2,0.378533319100553
INTS10,-0.2,0.57489581689671
ERI1,1.5,2.89098625065237E-06
SLC39A14,-1.3,8.40247847105289E-04
MTMR9,-0.5,0.0060044361364599
LEPROTL1,0.3,0.251504942412455
DCTN6,-0.3,0.249298107525329
R3HCC1,-0.2,0.396626746314565
GSR,0.2,0.552865691162184
TNFRSF10A,-0.2,0.43433634845315
UBXN8,0.1,0.693964909690615
PPP2CB,-0.6,2.96101702562202E-04
ERICH1,0.1,0.76678881670318
NEFM,-4.2,1.19991761017821E-05
TUSC3,0.6,0.0895028300109503
ARHGEF10,-0.6,0.0875541387833891
KLHDC4,0.9,6.40170679546771E-05
MCM4,1.6,1.19713656444812E-07
ADAM2,,
KCTD9,0.1,0.744580351867021
FGL1,0.1,0.388175976103827
ASAH1,-0.5,0.0123549559438228
BNIP3L,-0.1,0.833954421595216
KCNN4,-0.3,0.180828093555759
TULP2,-0.2,0.279367567369923
NUCB1,-0.4,0.183435731537682
DHDH,-0.5,0.00156715896806794
GYS1,-0.3,0.198961860480029
MAP4K1,,
ECH1,,
HNRNPL,0.5,0.010931191866451
NFKBIB,-0.4,0.0468630615206917
LHB,-0.2,0.354038778326246
TUBB4A,-4.3,7.46592909462924E-09
KCNA7,-0.3,0.0534589027060434
SNRNP70,0.3,0.198263040952991
CLPTM1,-0.3,0.508271108774773
RELB,-0.3,0.172952725764117
CLASRP,0.1,0.614265017853931
LIN7B,-1.0,7.0696766976787E-04
PPP1R37,-0.6,0.0331207889996228
FCGRT,0.3,0.348547144120105
PIH1D1,,
CKM,0.1,0.801958722550712
PPP1R13L,-0.1,0.586305958788941
PEX11G,-0.3,0.0407804395318408
ERCC2,,
DOT1L,1.1,1.2610513644645E-04
SLC17A7,-2.2,9.1521084854266E-04
KLC3,-0.3,0.306513771984914
CD37,-0.4,0.201114721458448
SF3A2,1.4,5.41999085198327E-07
AMH,0.8,0.0221917273885932
DKKL1,-0.1,0.744208222188203
LYL1,-0.3,0.149689146046549
OAZ1,,
TRMT1,0.5,0.081801944479462
STX10,0.6,1.40647456540308E-04
RETN,,
FCER2,0.4,0.101275687652522
DMPK,-0.1,0.714840274521234
CLEC4M,-0.2,0.284922553445696
RSPH6A,-0.2,0.0996916115054026
IL4I1,-0.3,0.261257523944473
TLE6,0.1,0.741143966651997
CCDC130,0.4,0.00223743080589577
PTOV1,0.7,1.38123681113214E-04
TLE5,0.6,0.00607432281396515
NOVA2,-0.9,0.0133830311943717
SGTA,0.1,0.617443176680877
KIR3DX1,-0.2,0.361846345686117
LILRB1,-0.1,0.687257302683491
MED25,0.1,0.712519628651475
LILRA1,-0.2,0.15019618148024
SNAPC2,-0.4,0.0280793519023183
C19orf53,-0.1,0.633336346261905
TIMM44,0.5,0.0301015034075544
CCDC61,0.3,0.284017171722814
IL27RA,-0.6,0.195996780945955
ASF1B,1.7,6.05112836861834E-10
TNNT1,,
VRK3,0.4,0.0155469292005128
FAM32A,0.3,0.067780449664711
C19orf44,0.6,2.43784941531875E-04
MED26,0.3,0.109417119357363
OLFM2,-0.5,0.17007812846067
RASAL3,-0.6,0.00363761216375124
AKAP8,0.4,0.0319685129701828
EPHX3,,
ILVBL,-0.3,0.270880410994088
ZNF419,0.2,0.119218408682001
SYDE1,-0.1,0.74406764692416
CASP14,-0.1,0.707149409122863
SLC1A6,-1.8,1.94352695982758E-05
AURKC,,
POP4,0.1,0.63243323231533
CCNE1,-0.1,0.585024177971197
URI1,0.8,4.46485495063809E-07
PDCD5,0.1,0.765482893383102
ANKRD27,-0.6,0.0325730379119875
RPS16,0.4,8.72184451396246E-04
TIMM50,0.4,0.19902943170619
LGALS13,0.1,0.467174027855417
FBL,1.7,5.8071632279024E-08
DYRK1B,-0.1,0.587968908570465
CLC,0.4,0.235453756801033
CCNP,-0.3,0.103310221920889
GPI,-0.3,0.166050507384574
AKT2,0.7,7.61636509432465E-05
PLD3,-1.0,8.17072957959672E-04
PRX,-0.3,0.12029492939231
PIAS4,-0.2,0.527343779102811
NUMBL,-0.1,0.339094454687172
EBI3,-0.3,0.119089201887102
YJU2,0.4,0.0790038066999187
SHD,0.9,0.0722150432642406
TBCB,-0.4,0.0241468479570442
FSD1,-1.0,0.0272668967032527
POLR2I,-0.2,0.342561323669139
OVOL3,-0.1,0.429924320182407
CLIP3,-1.0,2.90461058775743E-04
ZFR2,-0.6,0.14535849559725
SLC1A5,0.9,0.00181796988407693
PRKD2,0.8,7.52038245597421E-05
TJP3,-0.5,0.00937090586488866
APLP1,-1.1,1.24877494675015E-04
CACTIN,,
CCDC9,0.3,0.00784749573602019
HNRNPUL1,0.9,7.93793772613058E-10
FZR1,0.1,0.561315916065408
BBC3,-0.5,0.0639361295060665
TGFB1,0.4,0.390491444332611
DENND3,-1.0,8.65569913752367E-07
DMAC2,-0.1,0.468360536743552
CEACAM4,-0.2,0.0456088718894848
PLIN3,,
MYH14,-0.8,0.0196440316361832
MRPL4,-0.1,0.711199525794217
SIGLEC8,-0.6,0.00628063219344849
CD79A,-0.1,0.612154462728965
LIM2,0.1,0.595946142652147
ICAM4,0.3,0.0721605706661336
RPS19,1.0,3.98649921451227E-05
NOP53,0.7,0.0398572673371606
NKG7,0.3,0.173781521352795
ICAM5,-1.7,9.04777549831725E-05
ETFB,-1.1,2.28062612934991E-04
CD33,-0.1,0.611223546933335
CEACAM5,0.1,0.423949034028868
CRX,0.3,0.58138843510711
BABAM1,-0.3,0.105079196942824
TYK2,-0.1,0.697607713170742
SULT2A1,,
CDC37,0.2,0.37851785104103
MEIS3,,
CNFN,-0.6,0.00257070752986462
ZNRF4,-0.3,0.0709486813321329
MEGF8,-0.7,9.84954467222075E-04
KDELR1,0.6,2.15376938467803E-04
CYTH2,0.5,0.0168542580476858
GRWD1,0.3,0.12875601451673
GRIN2D,,
SYNGR4,0.3,0.294317276358417
CLEC11A,0.1,0.824196903554699
ODAD1,-0.4,0.178404224586526
CARD8,1.3,2.35285200016398E-05
LIG1,1.4,1.28423079840739E-06
SIGLEC6,0.1,0.716021843762897
ZNF175,0.5,0.0166827440129375
PLA2G4C,-2.0,5.26828729403034E-06
CABP5,0.5,0.413647418118994
HAS1,-1.0,4.00370140653707E-07
RAB3D,,
DBP,-0.9,2.62614776367365E-05
TMEM205,-0.7,0.00209748510083218
CAPS,-0.4,0.0955705720193501
PLPPR2,-0.7,0.0499997480006018
FAM83E,-0.4,0.0410089018286233
RASIP1,-1.0,0.00170265146627205
THEG,,
FGF21,-0.2,0.226278318408813
BCAT2,-0.4,0.0537255069885272
MIER2,-0.2,0.157802142944886
PLEKHA4,,
PPP2R1A,,
TNPO2,-0.2,0.253529088700123
CACNG7,-0.3,0.0127435257445398
GCDH,,
LILRB5,-0.3,0.144382769723463
KLF1,1.1,0.00519303441189982
DNASE2,0.1,0.500092429132766
MAST1,-0.3,0.391144950122358
LENG1,-0.5,0.110080211857992
PRPF31,0.6,0.00427334110213533
TFPT,-0.7,0.0102862669383553
JAK3,-1.5,7.83322623605924E-09
KCNN1,-0.9,0.00127128960620372
ARRDC2,-1.2,3.25674368050779E-04
RAB3A,-1.4,1.07757354878002E-04
ISYNA1,1.3,4.77290853835379E-06
ELL,-0.3,0.0840782098957389
CRTC1,-0.9,7.42889330322783E-05
COMP,-0.2,0.442168475495945
UPK1A,0.1,0.669436929934566
COPE,0.3,0.102439385135978
DDX49,0.3,0.0871372548918642
ETV2,0.2,0.43850128336755
ATP4A,-0.3,0.199533614383325
ARMC6,-0.1,0.847734184320485
TMEM147,0.2,0.332204716845022
GAPDHS,-0.1,0.587566460270484
ELOCP28,,
MAG,-2.4,2.1097296085796E-06
TMEM59L,-1.9,3.27433348529619E-09
HAMP,-1.0,0.00917003622690054
USF2,-0.1,0.495898114517237
LSR,-0.2,0.580373466586152
KXD1,0.1,0.632420150648365
FKBP8,-0.6,0.109977157023036
SUGP1,,
HPN,-0.4,0.0562058550974483
ZNF14,0.6,0.0092384408401171
PBX4,1.3,8.13294950457515E-05
ERF,-0.6,0.062468115723698
GSK3A,-0.1,0.608055133362644
ATP13A1,0.8,5.59281806101319E-07
ZNF574,0.4,0.003131266556336
GRIK5,,
SIPA1L3,0.1,0.705139287097279
ZNF85,1.3,1.13779365555566E-08
ETHE1,-0.1,0.525198145371019
CADM4,-0.2,0.568000420703051
SMG9,0.1,0.525423582166524
AVL9,0.3,0.155728893207879
RUNDC3B,-0.5,0.350916949981697
CFAP69,0.3,0.173401297178155
GTPBP10,0.8,1.37693267046843E-04
CDK6,3.7,7.45663570618882E-15
PMPCB,0.4,0.0263748604864563
DNAJC2,0.8,2.50187675568037E-04
TFPI2,1.4,0.00529874667261111
BET1,0.2,0.206602688114455
NAMPT,-0.7,0.00996931981680118
POLR1F,-0.2,0.576415961928828
PIK3CG,-0.1,0.61732676464916
PON3,-0.8,1.26634139945256E-05
PON2,-2.1,4.37632439599969E-10
ITGB8,-0.6,0.10269921483964
HBP1,0.9,0.0045612015656188
DUS4L,0.9,1.01422888055082E-04
SP4,0.9,1.24801490214365E-04
WDR91,0.1,0.50589635951386
DNAH11,,
CBLL1,0.4,0.0361109429984092
DLX5,0.4,0.274650670126567
STEAP1B,0.2,0.544447675701343
PTN,-1.4,3.19949172323683E-07
MPP6,-1.0,7.0696766976787E-04
GSDME,-0.5,0.354183944319058
ATP6V0A4,-0.1,0.406927670914785
ZC3HAV1,-0.6,0.144533216651024
TTC26,1.1,1.49282531599511E-09
OGDH,-0.2,0.354640427497282
NPVF,0.1,0.4310468667278
TFEC,0.6,0.0215856259238676
H2AZ2,0.1,0.472181645000213
CAV2,-0.8,0.108833893805961
CAV1,,
MET,-0.9,0.353192344358836
RNF32,0.3,0.152017680101381
LMBR1,0.3,0.0291324580037306
WNT2,-0.6,0.00539189627697659
HOXA1,0.5,0.176021309407724
DNAJB6,0.5,0.0151543149463529
HOXA2,0.7,0.17932564491962
HOXA3,0.2,0.229249906939883
LFNG,-0.4,0.189653225628226
HOXA5,2.5,0.00441311685134314
HOXA6,0.4,0.331188662027711
BRAT1,0.6,7.33278157636312E-05
IQCE,-0.2,0.535282545481447
ANKRD7,0.3,0.0205453148419708
VIPR2,-0.4,0.14535849559725
TSPAN12,-0.1,0.921398766194943
SSBP1,0.8,0.00123757940660736
HOXA13,,
CPED1,0.3,0.486442042873275
EVX1,-0.6,0.0122513251893038
HIBADH,,
TAX1BP1,-0.1,0.59165462746769
CPVL,0.1,0.795444639977737
GRB10,-1.0,0.0132144930625301
ABHD11,-0.4,0.026827657823719
COBL,-3.5,2.21618580777942E-07
FKBP14,-0.7,0.0335886312149952
PLEKHA8,0.6,0.0975089379298939
STX1A,-1.3,4.77990550902186E-04
NOD1,-0.2,0.488782566483328
GARS1,-0.2,0.354640427497282
CRHR2,-0.2,0.298384754967335
EPHB6,-1.6,0.00211829441361107
GHRHR,0.6,3.40255528452809E-05
CASP2,1.9,4.51434933050673E-10
CHCHD2,0.6,0.188395962382548
CCL24,-0.4,0.0444418069556308
HSPB1,-1.0,0.0121486563915415
NPTX2,0.6,0.245385303021239
PDAP1,1.0,8.90411488712988E-04
BUD31,0.4,0.0327722509871067
PTCD1,-0.1,0.56015480424868
CYP3A5,0.9,0.0195624909562553
ZKSCAN1,1.0,2.15505093122383E-07
EIF3B,0.6,3.91523182296311E-04
SNX8,-0.4,0.0783402163219624
NUDT1,1.6,1.09137362508647E-07
PTPRZ1,-1.7,0.0111373720055439
TAF6,,
WASL,-0.4,0.0120991153223911
HYAL4,0.1,0.740114683097169
SPAM1,,
AIMP2,1.0,1.88798068284461E-08
TFR2,-0.3,0.205369107598387
FSCN3,0.1,0.677678468585921
MOSPD3,0.6,5.43548110569039E-04
PAX4,-0.1,0.784229503540337
PCOLCE,1.1,0.0112266945195483
FBXO24,-0.2,0.307627479483302
PPP1R17,,
RBM28,0.9,2.89039639095699E-06
USP42,0.7,0.00250004238644975
IMPDH1,,
AGFG2,-1.2,2.96512772175384E-07
LSM 5.00,1.6,4.71010701377142E-08
SERPINE1,0.3,0.274857109185397
AP1S1,-0.4,0.123727639901594
MOGAT3,-0.1,0.739093549165734
C1GALT1,-0.6,0.0279674533941171
PLOD3,0.2,0.536369654208857
RPA3,0.4,0.0722491821978944
ZNHIT1,0.3,0.0996513513857696
CLDN15,0.1,0.65274133449641
NOBOX,-0.2,0.150307299270407
GLCCI1,0.4,0.531455188164303
MYL10,-0.4,0.0335275089827207
PHF14,1.5,3.71396521936472E-06
NRF1,0.5,5.38135727369374E-04
TMEM106B,0.1,0.792802478054547
EZH2,4.5,2.04075427224641E-20
CEP41,1.0,2.00512274490885E-04
ZNF862,0.1,0.551520898270649
SFRP4,1.4,0.0179142423206046
MEST,1.3,9.86408560479108E-04
MEOX2,0.1,0.831273254821395
ANKMY2,-0.1,0.694745645382372
ACTR3C,-1.0,2.04838903101897E-07
POU6F2,-0.5,0.235655391880524
TSPAN13,-0.5,0.111022056324686
RARRES2,-0.2,0.675249774284304
AGR2,-0.2,0.273125417149934
AHR,-0.5,0.0292018724679584
GIMAP2,-0.1,0.819879367140239
TMEM176B,0.2,0.711255060926346
GLI3,-0.4,0.24639546849325
MRPL32,0.5,0.00660943255152103
COA1,-0.3,0.184190852873066
BLVRA,0.2,0.375913160014343
URGCP,-0.3,0.0200246718831982
TMEM248,,
STAG3L4,0.5,0.0779766385806812
RHEB,,
PRKAG2,-0.4,0.283260226478868
AEBP1,0.4,0.393528047306584
POLD2,0.5,0.0281417575965224
MYL7,-0.1,0.709735123171081
GCK,-0.3,0.585024177971197
BCL7B,-0.2,0.303382545945025
YKT6,0.3,0.191855341853364
TBL2,0.7,9.90184492669641E-05
GALNTL5,-1.4,3.52548982497322E-06
CLIP2,-0.3,0.279367567369923
EIF4H,,
LIMK1,-0.8,3.94475660451638E-04
SPATA6L,,
SLC1A1,-3.2,1.28157124705361E-08
LHX2,1.5,0.108039112378994
FKTN,0.1,0.572236691927515
FSD1L,0.2,0.503572715090027
SPIN1,0.2,0.349229331136497
NMRK1,-1.3,6.51437194887941E-04
TMEM245,-0.7,8.41602841637093E-04
PRUNE2,-3.3,3.69855669307873E-10
MEGF9,-0.6,0.0106965478815106
TRIM14,-0.4,0.38979791935455
CORO2A,-0.7,0.00143468251843884
TGFBR1,2.3,5.09777393087226E-10
SEC61B,0.8,1.00357197529574E-05
C5,0.7,0.0116258437746051
OGN,0.6,0.525400835101988
ASPN,1.5,0.028720616907341
ECM2,0.6,0.237556844594193
TLE4,-0.7,0.00327708192501203
LHX6,-1.2,0.00936947110129964
PTGR1,0.1,0.690024236189727
SUSD1,0.5,0.050250506684785
AMBP,-0.2,0.372995604857344
AKNA,0.5,0.101244637987607
TNFSF8,0.1,0.47272257015914
DNM1,-2.9,1.83998072909577E-08
ENG,-0.2,0.455635105840444
CDC37L1,-0.6,0.0346528047810405
RLN2,0.5,0.0320281530430441
RLN1,-0.1,0.537602000452755
PLGRKT,1.2,9.43198775623281E-08
TBC1D13,-0.5,9.33944916279914E-05
RIC1,,
KDM4C,-0.3,0.420186919716157
DOCK8,-0.6,0.128262271534403
KANK1,-0.8,0.0946613518090673
ELAVL2,0.9,0.00118373476964328
NCS1,-2.0,6.29877408655245E-09
TESK1,-0.7,2.4060491276667E-04
KCNT1,-0.2,0.376906793727991
CA9,,
FUBP3,0.3,0.198621773805752
TYRP1,0.1,0.941577755975734
CREB3,-0.2,0.30931360196561
RGP1,0.2,0.409922606785895
MPDZ,,
LHX3,0.1,0.553532732724145
EDF1,0.2,0.484419347601746
PIP5K1B,-4.1,6.40712363403934E-11
GLIS3,-2.0,2.11120916506558E-05
BAG1,-0.3,0.0471364463202743
RAPGEF1,0.3,0.0929819389366551
APBA1,-0.7,0.0134059667243885
SETX,0.1,0.707149409122863
SH3GL2,-1.2,0.0433573159082852
ABCA2,-1.3,1.07550963192248E-04
SHB,0.5,0.0644438999416422
UBE2R2,,
ABHD17B,0.1,0.648140640773331
EXOSC3,0.8,0.0124130830776249
ZFAND5,-0.1,0.805096026389756
DVL1,-0.6,4.40258978657353E-04
PDLIM1,0.5,0.26312685246903
CCNJ,2.0,6.55516525171991E-10
DNTT,1.1,0.0446968486599063
GATA3,-0.3,0.544797587085669
ATRNL1,-2.6,1.56998271779208E-05
HPS1,-0.3,0.0338750400908196
PHYH,-0.3,0.350549293827387
RASSF4,-1.4,6.24609635950226E-05
DNMBP,-0.3,0.176649537106002
RAB11FIP2,-1.0,0.00712375306738428
CXCL12,0.2,0.76597896109296
ERLIN1,0.9,0.0010673634417619
EIF3A,0.6,0.00927773809171549
PKD2L1,-0.5,0.00188563759439131
CUBN,0.4,0.0755888345296893
TRDMT1,0.7,0.00624072900812853
DDX50,0.8,3.12694108217731E-04
MAPK8,0.7,0.00419187686793929
SEC23IP,0.5,0.0308013622733699
ATE1,,
NSMCE4A,0.9,1.40818103934915E-04
PLEKHA1,-1.1,0.00510862565853141
PALD1,-0.1,0.689677153375202
UNC5B,0.2,0.446860755145791
CDH23,-0.2,0.323216701903267
VSIR,-1.8,2.23493277501007E-09
SPOCK2,-1.4,0.00121087307990444
MICU1,-0.4,0.0804655377696137
PPP3CB,-0.8,0.00729183704414798
CCSER2,-0.4,0.185412604637524
BMPR1A,0.7,0.0148552509742783
MINPP1,0.9,9.12711673717608E-04
ACTA2,0.3,0.438061757659247
LIPA,-0.4,0.0694723143926434
TLX1,-0.4,0.168808926020241
TWNK,0.8,0.00624925215936303
LZTS2,0.2,0.533953928347062
SFXN3,-0.9,0.0085519425915901
KAZALD1,-0.1,0.803747554903148
FBXW4,-0.7,4.13995285212155E-04
FGF8,-0.2,0.610656390723458
NPM3,0.1,0.729662509377873
TNKS2,-0.3,0.35278754369207
PITX3,-0.5,0.0114238266591915
GBF1,-0.2,0.398422858614619
ARHGAP21,0.1,0.877986994243992
CPEB3,-1.3,0.00407295111142962
FBXL15,-1.3,1.0834585519328E-05
CUEDC2,0.2,0.42180633627958
SUFU,0.1,0.631393364143481
ANKRD26,-0.2,0.149339791500213
ACBD5,-0.7,0.0118811169941185
LHPP,-2.2,4.91482887283435E-09
LARP4B,0.4,0.0459898111458599
GTPBP4,0.6,0.00488312889955103
EDRF1,0.3,0.202311976303111
BCCIP,-0.2,0.49008944284835
MTPAP,0.7,0.00466500370024287
NEURL1,-0.6,0.129798503330279
SH3PXD2A,-0.3,0.492602797662901
PITRM1,-0.5,0.00428805522658142
STN 1.00,-0.3,0.149648588701534
MAP3K8,-0.2,0.674253512686821
DKK 1.00,-0.6,0.296036757659251
EBF3,4.1,1.81493486939057E-09
GLRX3,0.3,0.258310997010739
SORCS1,-3.2,1.60284848741314E-08
TASOR2,1.5,2.87346460957735E-07
XPNPEP1,0.3,0.0952524822340626
SMC3,1.5,2.60364207840112E-04
SHOC2,-0.4,0.0505193635044939
TFAM,1.0,5.55241431053468E-05
CCDC6,-0.3,0.143874641908245
CUL2,0.1,0.62876092185982
CCNY,-0.1,0.822711192512771
RPL28,0.6,0.00136355506054584
ZMIZ1,0.7,1.07612139785895E-05
DNAJC12,-1.3,0.00205875199908088
PPIF,-0.3,0.220859477255669
PBLD,0.3,0.284053519734597
TSPAN14,0.3,0.22388514521823
LGI1,-3.5,7.17833435675357E-06
TBC1D12,-0.2,0.612154462728965
CYP2C18,-0.3,0.200001821492074
KRT23,,
CRYBA1,,
NUFIP2,0.1,0.619564986690829
GIT1,-0.4,0.108235216479984
RPL19,0.8,3.28477715967174E-07
FBXL20,,
RUNDC3A,-1.4,0.00142932120513094
UBTF,1.0,3.10078299473899E-07
CSF3,-0.3,0.0229230704797122
PSMD3,0.5,0.00203244896612674
CASC3,0.9,1.98460522056944E-08
RAPGEFL1,-1.0,0.00100127590312012
RGS9,-0.1,0.628000049922743
RNF43,-0.7,0.0542078820601611
WNT3,0.5,0.12439741123551
ASPA,-2.8,9.85843861696316E-10
RAD51C,0.2,0.458514109643269
SEPTIN4,0.4,0.181527365479797
SEPTIN4,-2.7,3.5301838077046E-07
MTMR4,0.5,0.0246105912311261
TRIM37,-0.6,0.00225278754367131
P2RX1,-0.1,0.734318689333555
DHX40,1.3,2.0865385071091E-09
KRT37,0.3,0.0447437803057607
TUBD1,0.8,4.62523388019032E-04
KPNB1,0.7,2.68810756082121E-06
GOSR2,0.7,4.97749866315907E-04
PNPO,-0.7,0.00772656721964299
RPS6KB1,0.3,0.293733006249044
CBX1,1.4,8.49614239740047E-10
RECQL5,-0.2,0.362621607767959
PIGL,-0.4,0.113930819779103
GALK1,0.3,0.148813579228307
INTS2,0.7,0.00969361835970383
CAMTA2,-1.8,9.50742454042683E-10
MED13,0.6,8.66795295716506E-04
HOXB6,0.5,0.372000651591794
ENO3,0.4,0.104236451525818
PFN1,0.7,0.00548123787966816
RNF167,-0.6,4.8259352691882E-04
SLC25A11,-0.6,0.00629306831444178
RASD1,-0.7,0.0818240847913287
CHRNE,0.2,0.346366659278144
RAI1,0.3,0.293733006249044
NUP88,1.2,4.0703709863247E-06
C1QBP,0.5,0.0226062939966172
SLC6A4,-0.2,0.669575333818442
BLMH,1.0,2.51770941316216E-06
CPD,,
GOSR1,0.3,0.110146766659037
CCDC47,-0.1,0.46179887694075
MED31,-0.6,0.0303949477399405
DRG2,0.6,0.0721535440092605
FTSJ3,0.7,0.0021848219891978
AKAP10,-0.6,0.00247615229846057
ALDH3A1,-0.7,0.00324270295533951
SMARCD2,0.3,0.413058399173314
ICAM2,-1.5,9.92910223705911E-06
SYNGR2,-0.4,0.0622179379831148
B9D1,-0.4,0.188954761341441
UTP6,0.7,3.09381895953744E-04
DDX5,0.4,0.106862518968527
C17orf75,1.3,3.25779757235814E-05
CYTH1,,
PSMD11,0.5,9.89626010384606E-04
LGALS3BP,1.5,1.19463667971711E-05
ASIC2,-1.8,1.5933360444606E-07
CCL7,-0.1,0.327407388338904
CCL2,0.6,0.127721783374978
CCL8,0.6,6.77191889023746E-04
CCL1,-0.1,0.409285224545714
PEX12,0.4,0.0756296720226962
KRT32,0.1,0.571634630704997
DHX58,-0.6,0.00344257900366288
KAT2A,-0.4,0.0141446097157508
RAB5C,-0.1,0.600200013483629
NAGLU,0.1,0.59486653919043
HSD17B1,0.3,0.306344938664412
MLX,0.5,0.00349740917096877
CNTNAP1,-2.2,2.61192302204694E-10
ABI3,-0.4,0.00586007687222692
EZH1,-0.6,3.77566137316572E-04
DLX4,0.2,0.636522822148403
PPP1R9B,-0.9,0.0185133350208263
COL1A1,2.7,1.41701218173093E-04
SGCA,-0.5,0.00694330662955016
MRPL27,0.1,0.792028668248239
VAT1,1.1,6.0882178869726E-05
LRRC59,0.5,0.0177291648092441
RND2,-0.6,0.200326772675934
ALOX12,-0.3,0.0851813447651471
HDAC5,-0.5,0.00577875532577522
ABCC3,-0.3,0.0342002143438791
LUC7L3,0.8,0.00973180278452175
PPY,-0.2,0.112049001145836
MPP2,-1.2,4.4773521710742E-05
SMURF2,1.1,8.5443154050047E-06
DUSP3,-1.4,1.31885758633741E-08
CACNG1,-0.1,0.242893798468627
EFTUD2,0.7,1.44084881142816E-05
HLF,-2.1,7.77972925918663E-07
SLC16A6,-0.3,0.580373466586152
PRKAR1A,,
EFNB3,,
FAM20A,-0.2,0.589681012534879
YWHAE,-0.2,0.361952344653927
MMD,-0.3,0.4855156652276
RANGRF,-0.7,0.00704635306234097
MAP2K6,0.8,0.00554447858306527
DHRS7B,,
WSB1,1.0,0.00149035393288862
RCVRN,0.3,0.717030442394346
MYH1,-0.2,0.215389903589924
SLC9A3R1,-1.2,8.85317828572459E-05
MYH3,-0.3,0.208419148064082
NAT9,0.1,0.765963242810325
TMEM104,-0.2,0.465677269900302
TNFAIP1,0.2,0.360185475110854
IFT20,0.3,0.228925349989463
TMEM97,1.7,9.36293583703789E-09
CDR2L,0.1,0.885676886437954
PMP22,-1.5,0.00449246543434759
FOXN1,-0.2,0.410120847354945
UNC119,0.4,0.353622224396238
ALDOC,-3.7,6.78906649871983E-12
SUPT6H,,
RAB34,0.6,0.110949134280672
PHF12,0.8,5.13071603509314E-04
PHOX2B,,
TMEM33,0.2,0.417007587486916
GABRA4,-1.6,1.80577630963778E-07
GNRHR,0.1,0.591323524582223
SLAIN2,-0.3,0.0920000147901795
OCIAD1,-0.2,0.0832585752033649
CWH43,,
DCUN1D4,0.1,0.561777285007046
USP46,-1.8,2.91846143080394E-06
SULT1E1,,
ODAM,-0.1,0.62080769720282
SMR3A,,
CHIC2,1.0,6.12483428796539E-04
NMU,1.7,0.00181433361116937
CRACD,0.6,0.00757647745984746
LAMTOR3,0.7,4.81201760637245E-04
PF4V1,,
NFKB1,0.3,0.18287286599662
AREG,-1.0,0.0133418250602294
MANBA,-0.4,0.0338684976211048
UBE2D3,0.6,2.68797676980478E-04
MAPK10,-2.5,1.7112110605228E-06
ELF2,1.2,3.58533578245003E-07
NDUFC1,-0.3,0.0890875375662742
UCP1,0.2,0.404138911595576
TBC1D9,0.2,0.356964475747643
ZNF330,0.8,8.05718851303349E-04
INPP4B,0.6,0.229881696088452
GAB1,1.3,0.0169425150306765
KLHL2,-1.6,2.57499133482714E-06
IL2,,
CPE,-0.1,0.836927600887156
RPL34,0.3,0.00400881301937355
WFS1,-1.4,6.30309007536945E-09
ANXA10,0.3,0.360299975183634
GRPEL1,-0.3,0.0755246856449154
GAR1,0.8,0.00650644694038448
CLCN3,-0.2,0.385282791944566
AADAT,1.0,2.63244977495228E-04
GALNT7,-0.2,0.767262865603281
DHX15,1.0,1.2626499341928E-06
SOD3,-0.4,0.120097265872928
SEPSECS,0.9,0.00198597130460402
TRIM2,-0.8,0.00422141584921681
SLC2A9,-0.2,0.325539591193386
FBXW7,-1.8,3.01034200731325E-06
NEIL3,2.2,1.11087777427951E-08
TBC1D19,0.7,2.16257783482301E-04
CLNK,-0.4,0.0112055021497245
NSD2,1.9,1.88274813539157E-12
SH3D19,0.5,0.327893327978477
STIM2,0.2,0.488040190064032
NKX3-2,0.8,0.0234715107671293
MFSD10,0.4,0.0958745423695443
GLRB,-0.8,0.0567031130489716
BST1,0.2,0.427164039132821
RAPGEF2,-0.9,0.0012123390035484
HGFAC,,
SNX25,-0.8,0.00259939208633982
LRP2BP,0.3,0.51628371042399
UFSP2,0.1,0.737302783057762
KLF3,0.1,0.81828689706955
KLHL5,-1.3,5.77765384207562E-04
FAM149A,-1.0,0.0133418250602294
NCAPG,3.1,2.05123390134881E-10
UGDH,1.3,8.51954284413835E-05
PPARGC1A,-1.6,1.37160334754827E-04
DDX25,-0.7,0.0323866166172001
CRYAB,-1.7,0.00123613184320639
HTATIP2,-1.4,6.04620117099689E-04
CTSC,0.5,0.265362404903216
CCDC34,0.9,0.00870744373846389
ZBTB16,-2.4,3.30771039263798E-08
ELP4,0.3,0.251331374407404
ZPR1,0.6,0.0195538436880793
MTCH2,0.8,0.00278631332531866
FNBP4,1.0,2.21194333606923E-05
TECTA,-0.1,0.572926192438879
SC5D,-0.9,5.48070307352236E-05
CRTAM,-1.5,0.0495120513928924
JHY,-1.0,0.001026621875726
B3GAT1,-1.5,0.00103101865638301
P2RX3,,
VWA5A,-0.7,0.0353754524211988
DNAJC4,0.2,0.647854973010504
SIAE,-2.0,8.22224844910207E-10
LPXN,0.2,0.148335850663386
DTX4,-1.3,1.33226033446568E-04
ATG2A,-0.2,0.305712110654477
EHD1,,
OSBP,-0.3,0.014889261450119
UNC93B1,0.3,0.196428040764916
PUS3,0.5,0.0242664607764694
